NewAuthorId	PaperId	Year	JournalId
115595906	2000748708	2010	120502300
115595906	2025916138	2010	120502300
115595906	2050830063	2009	120502300
115595906	1968756702	2002	102889028
115595906	1985176984	2004	76695604
115595906	2007820008	1999	136340318
115595906	2020506753	1997	190640482
115595906	2031184524	2007	120502300
115595906	2031302465	2003	20257348
115595906	2031984176	2008	102889028
115595906	2032433243	1997	102889028
115595906	2036912862	2010	140251998
115595906	2044381437	2001	12418545
115595906	2048648855	2004	59702976
115595906	2055432992	2007	193677276
115595906	2064626387	2009	193677276
115595906	2064779657	2004	194292784
115595906	2069924461	2011	15649984
115595906	2084734631	2001	127706618
115595906	2087938091	2006	76695604
115595906	2095292620	2011	193677276
115595906	2103715122	2002	15649984
115595906	2104685492	1998	153476765
115595906	2120141514	2003	20257348
115595906	2146515728	2008	59702976
115595906	2163769876	2005	59702976
115595906	2185766718	2001	20257348
115595906	2198423896	1998	59702976
115595906	2200253476	1996	59702976
115595906	2250139568	1997	59702976
115595906	2277636960	2000	20257348
115595906	2294922700	1994	127706618
115595906	2412760157	1994	20257348
115595906	2052107674	1994	60362788
115595906	183900756	2014	182211142
115595906	1965628674	2009	128439998
115595906	1971893919	2005	42307217
115595906	1976603118	2014	41066938
115595906	1987022495	2009	152938505
115595906	1994888594	2009	193677276
115595906	2012108207	2004	128555845
115595906	2013595664	2004	183233548
115595906	2018957533	2010	183233548
115595906	2021245078	2012	152938505
115595906	2026636420	2013	185208586
115595906	2028149361	2006	41066938
115595906	2033843128	2013	152938505
115595906	2038283754	2005	106502101
115595906	2050356827	2003	42307217
115595906	2055381702	2010	168778273
115595906	2064786574	2003	183233548
115595906	2067379222	2012	120502300
115595906	2069259369	2001	44425019
115595906	2069368205	2010	152938505
115595906	2073318470	1992	175181960
115595906	2085071754	2007	20257348
115595906	2095227261	2005	183233548
115595906	2127072511	2009	96410829
115595906	2133789046	2006	186282544
115595906	2138136808	2006	20257348
115595906	2175387819	2015	196734849
115595906	2185010278	2000	20257348
115595906	2332084640	2016	2734324842
115595906	2409659318	2015	2764826640
115595906	2520470430	2015	140584875
115595906	2592840216	2017	202381698
115595906	2601567980	2017	132539235
115595906	2696357186	2017	202381698
115595906	2795713408	2018	125754415
115595906	2901675246	2018	41066938
115595906	2008238957	1992	9351502
115595906	2066757953	1993	203465130
19273516	1972011116	2009	193677276
19273516	1228743546	1998	175181960
19273516	1519269812	2013	15649984
19273516	1546681890	1998	176145209
19273516	1669010405	2000	188633547
19273516	1826445496	2016	190640482
19273516	1900489475	1997	20257348
19273516	1915725804	1994	20257348
19273516	1953440062	1996	20257348
19273516	1965482627	2002	193677276
19273516	1965871488	1999	190640482
19273516	1966597031	2004	59702976
19273516	1975754872	1997	127706618
19273516	1979851366	2012	190640482
19273516	1980828912	2001	193677276
19273516	1981287196	2014	12418545
19273516	1982584220	2001	157690423
19273516	1983590849	2012	72042703
19273516	1983601682	1996	188633547
19273516	1986560963	2012	190640482
19273516	1993653394	2013	193677276
19273516	1994257512	2010	127706618
19273516	1995247538	1998	15649984
19273516	1996208217	2002	102889028
19273516	1996981809	2012	127706618
19273516	1997506012	2011	69822372
19273516	1999062099	2012	72042703
19273516	1999330575	2003	193677276
19273516	2000379772	2002	190640482
19273516	2003939489	2011	102889028
19273516	2006328338	2009	193677276
19273516	2009317891	2002	104261359
19273516	2009763679	2012	20257348
19273516	2011516066	2011	193677276
19273516	2012106956	2012	72042703
19273516	2012566912	2010	72042703
19273516	2012912649	2009	59702976
19273516	2014598933	2010	193677276
19273516	2015126321	2002	12418545
19273516	2016400743	2012	12418545
19273516	2016443818	1996	15649984
19273516	2018167963	2001	190640482
19273516	2021343636	1997	199860775
19273516	2025198626	2014	5555990
19273516	2025732177	2005	127706618
19273516	2026398010	2005	20257348
19273516	2026453375	2003	12418545
19273516	2027133190	2010	193677276
19273516	2028402408	2009	193677276
19273516	2028512642	2005	20257348
19273516	2030732494	2012	193677276
19273516	2031579023	2003	193677276
19273516	2033132913	1996	45421690
19273516	2033566931	1998	193677276
19273516	2036973718	2009	127706618
19273516	2042183801	1998	193677276
19273516	2048164441	2004	72042703
19273516	2054431319	2011	12418545
19273516	2054587692	2001	127706618
19273516	2056337059	2000	190640482
19273516	2057124760	2012	170105747
19273516	2060572684	1998	127706618
19273516	2061555693	2004	59702976
19273516	2068187838	2002	146329739
19273516	2069432109	1999	15649984
19273516	2070434623	2009	72042703
19273516	2070705358	2012	127706618
19273516	2071683405	2001	127706618
19273516	2072036657	2009	20257348
19273516	2073807537	2011	72042703
19273516	2074924188	2009	72042703
19273516	2078272317	2001	9351502
19273516	2079971210	2011	193677276
19273516	2080173433	2005	20257348
19273516	2080222842	2012	20257348
19273516	2081789089	2001	139399906
19273516	2081967244	2005	127706618
19273516	2084934164	2007	193677276
19273516	2084956397	1994	45421690
19273516	2089879125	2002	15649984
19273516	2089941116	2001	190640482
19273516	2090839913	2005	20257348
19273516	2091290056	2010	190640482
19273516	2091795789	2005	59702976
19273516	2094468369	2006	127706618
19273516	2096989146	2005	157527038
19273516	2097936276	2012	15649984
19273516	2099447686	2010	52732750
19273516	2099453633	2008	72042703
19273516	2101995089	2007	20257348
19273516	2102429484	2001	127706618
19273516	2107826268	2014	12418545
19273516	2110558616	2010	170105747
19273516	2113660726	2006	20257348
19273516	2116479366	2001	20257348
19273516	2118790426	2009	20257348
19273516	2123273660	2009	20257348
19273516	2123793236	2004	59702976
19273516	2125640504	2007	59702976
19273516	2125889307	2012	59702976
19273516	2126736641	2009	59702976
19273516	2127484064	2006	72042703
19273516	2130182680	2010	190640482
19273516	2132054670	2014	12418545
19273516	2134057059	1994	20257348
19273516	2139196618	2009	20257348
19273516	2142612967	2011	170105747
19273516	2143549017	2012	20257348
19273516	2143942602	1999	20257348
19273516	2144185124	2005	72042703
19273516	2145352100	2011	20257348
19273516	2165247607	2005	103356783
19273516	2167660819	1996	20257348
19273516	2167787064	2011	69822372
19273516	2168893494	2011	57183551
19273516	2170212729	2012	190640482
19273516	2180852455	2002	59702976
19273516	2188384337	1998	20257348
19273516	2203942514	2015	20257348
19273516	2207882861	2017	12418545
19273516	2246687307	2015	2734435911
19273516	2266075229	1996	127706618
19273516	2284442698	2016	20257348
19273516	2314295559	2016	20257348
19273516	2329301018	2015	176145209
19273516	2345385770	1995	20257348
19273516	2408192315	1994	20257348
19273516	2438428422	2016	167407068
19273516	2484421073	2017	190640482
19273516	2527004953	2017	104261359
19273516	2587654303	2017	193677276
19273516	2597159497	2017	20257348
19273516	2623609017	2017	59702976
19273516	2729096867	1998	15649984
19273516	2736012298	2017	184280249
19273516	2740834557	2017	59702976
19273516	2742922632	2017	167407068
19273516	2753013373	2017	167407068
19273516	2761834263	2018	75702506
19273516	2769505672	2017	9351502
19273516	2772093118	2018	9351502
19273516	2784320871	2018	146329739
19273516	2785697758	2018	20257348
19273516	2789830008	2018	59702976
19273516	2810690108	2018	170105747
19273516	2896916142	2018	88977973
19273516	2905186244	2019	20257348
19273516	2908571776	2019	127706618
19273516	2913957367	2019	15649984
19273516	2062547283	2009	127706618
19273516	2766707860	2018	90680744
19273516	1897079341	1993	20257348
19273516	2087868870	1998	97150082
19273516	1513886440	2009	176145209
19273516	2010729624	2008	193677276
19273516	2015239502	2006	193677276
19273516	2016837210	2013	193677276
19273516	2020115107	2007	193677276
19273516	2073123080	2007	193677276
19273516	2113896022	2006	200780590
19273516	2144108136	2007	59702976
19273516	2160742079	2012	193677276
19273516	2002858680	1998	190640482
9175261	792580152	2003	101353132
9175261	1514689437	2013	87560609
9175261	1583849360	2015	21838795
9175261	1859448808	1995	44796280
9175261	1875104234	1990	20257348
9175261	1892974423	1994	59702976
9175261	1919963276	1997	20257348
9175261	1970219905	2009	35917800
9175261	1978275184	1994	157690423
9175261	1979232510	2003	127706618
9175261	1981254076	1995	137773608
9175261	1983092327	2007	20257348
9175261	1985484001	2008	22454499
9175261	1988717750	2004	20257348
9175261	1992391850	2006	203291325
9175261	1993421932	2007	2754852731
9175261	1995869264	2003	125754415
9175261	1996908150	2015	1131227
9175261	2003993784	2000	125754415
9175261	2004535726	2013	87560609
9175261	2009330303	2015	174303711
9175261	2011347291	2009	78119372
9175261	2014366346	1991	122176235
9175261	2026874241	2013	130917594
9175261	2030914984	2013	22454499
9175261	2037194879	2010	147866836
9175261	2037260916	2011	120348307
9175261	2042001268	2006	125754415
9175261	2046005916	1989	35917800
9175261	2057592279	1994	3880285
9175261	2063655803	2014	202381698
9175261	2078421388	2008	20257348
9175261	2083243908	1999	125754415
9175261	2085797576	1995	3880285
9175261	2087365895	1990	157690423
9175261	2089258352	1996	109682412
9175261	2092092944	1984	67154222
9175261	2092857623	2000	190640482
9175261	2098990709	2010	57552105
9175261	2105109238	2013	87560609
9175261	2105990559	2000	196366644
9175261	2107382315	2004	157690423
9175261	2107420623	2008	99462834
9175261	2110372454	2003	65932378
9175261	2112298065	1981	100662317
9175261	2114670114	2004	125754415
9175261	2115242400	2007	130917594
9175261	2122839307	2010	196366644
9175261	2123720099	2006	20257348
9175261	2128483580	2003	98424699
9175261	2131995654	1998	103356783
9175261	2132331952	2011	22454499
9175261	2133720485	2002	125754415
9175261	2143594630	1984	67154222
9175261	2144654777	1997	20257348
9175261	2149637988	2005	20257348
9175261	2150930265	2011	202381698
9175261	2152771862	2014	121830084
9175261	2156157861	1991	146329739
9175261	2159506335	2000	127706618
9175261	2161103033	2011	20257348
9175261	2164486931	2001	20257348
9175261	2165499874	1996	20257348
9175261	2187348080	1995	20257348
9175261	2214928917	2000	79992667
9175261	2266413958	2015	125754415
9175261	2269094293	1989	127706618
9175261	2285864661	1987	20257348
9175261	2287751168	2010	25293849
9175261	2302409383	2016	65932378
9175261	2410563884	1995	20257348
9175261	2416660457	2001	20257348
9175261	2561520240	2017	22454499
9175261	2756293157	2017	196734849
9175261	2785865825	2018	20257348
9175261	2905253539	2019	35917800
9175261	2912446324	2019	189846775
98613666	2153580010	2009	57123121
98613666	2077159570	2014	183233548
98613666	1993401263	2008	13479253
98613666	2023599736	1997	183233548
98613666	2087425368	1998	183233548
98613666	2106423247	2002	136710263
98613666	2108320393	2003	183233548
98613666	2133559616	2002	76695604
98613666	2146498699	2001	20257348
98613666	2146670253	2005	59702976
98613666	2162127225	2000	183233548
98613666	2167576041	2002	183233548
98613666	1963806176	2003	41066938
98613666	1965893638	2003	183233548
98613666	1974157742	2000	193677276
98613666	1993358486	2007	183233548
98613666	1995293590	2011	31257671
98613666	2024131762	2003	193677276
98613666	2025073369	2012	202381698
98613666	2033759942	2003	127706618
98613666	2057905793	2012	108944336
98613666	2080408741	2011	31257671
98613666	2080495623	2002	76695604
98613666	2087821682	2002	102889028
98613666	2133422773	2002	20257348
98613666	2134088575	2009	186282544
98613666	2136243845	2002	20257348
98613666	2140058621	2004	41066938
98613666	2807248828	2018	134674912
98613666	2108466654	1998	193677276
98613666	2138483173	1996	20257348
98613666	2157706656	1995	20257348
98613666	2183667006	2001	59702976
98613666	2343921411	2002	20257348
98613666	2887273348	2018	112294809
98613666	2035524928	1995	205788060
98613666	2062474173	1994	188633547
98613666	609951421	2015	13733787
98613666	620731353	2015	203465130
98613666	987323799	2011	76304953
98613666	1883221540	2006	67514239
98613666	1966503377	1996	183233548
98613666	1967260409	2014	28614077
98613666	1967674989	2014	128018148
98613666	1969309651	2011	183233548
98613666	1970094263	2010	183233548
98613666	1974031421	2011	183233548
98613666	1975495454	2009	193677276
98613666	1976177009	2015	183233548
98613666	1982895391	2001	183233548
98613666	1989463614	2009	162280541
98613666	1989767800	2006	183233548
98613666	1994175258	2001	134475343
98613666	1994939726	2012	86011449
98613666	1996167972	2010	136710263
98613666	1998621001	2014	128555845
98613666	2000300023	1985	126806126
98613666	2007037625	1998	136340318
98613666	2007939657	2007	193677276
98613666	2009588287	1989	205788060
98613666	2011106277	2009	93526581
98613666	2011778503	2003	102889028
98613666	2019504738	2007	13479253
98613666	2020029846	1999	190640482
98613666	2025355018	2002	76695604
98613666	2025570674	1990	42307217
98613666	2029451078	1992	57183551
98613666	2029553840	2014	134674912
98613666	2029931493	1996	183233548
98613666	2030944259	2001	183233548
98613666	2031956328	1989	205788060
98613666	2033708640	2007	193677276
98613666	2034716260	2010	193677276
98613666	2041313255	1999	207943242
98613666	2044407123	2008	42307217
98613666	2046153993	1992	7858788
98613666	2046731067	1996	136710263
98613666	2048694859	1991	62051601
98613666	2050746458	2003	207943242
98613666	2051464172	2002	13479253
98613666	2051551751	2013	183233548
98613666	2052341862	1995	205788060
98613666	2053430698	1989	205788060
98613666	2055250760	2012	155937366
98613666	2056109753	1999	136710263
98613666	2061325030	1987	176136234
98613666	2061749196	2006	44425019
98613666	2062070780	1991	93846660
98613666	2065478921	2010	28614077
98613666	2066584320	1995	57183551
98613666	2066772232	2009	1879512
98613666	2068038389	2005	44425019
98613666	2069713720	2013	84231135
98613666	2070976853	1995	57183551
98613666	2072365542	1987	174893293
98613666	2074657830	1989	205788060
98613666	2075492275	2011	201530359
98613666	2076759111	2005	44425019
98613666	2076763064	2010	183233548
98613666	2078134576	2009	64855341
98613666	2079822327	2005	41066938
98613666	2083046499	1990	155333626
98613666	2086773846	1999	128555845
98613666	2087915635	2005	42307217
98613666	2092959030	2002	76695604
98613666	2095208806	2013	44425019
98613666	2105350633	2008	57123121
98613666	2105684074	2012	20257348
98613666	2107768304	2006	136710263
98613666	2108301698	1998	9351502
98613666	2113187476	2000	183233548
98613666	2114838764	2008	59702976
98613666	2118359495	1994	20257348
98613666	2121214321	2014	134674912
98613666	2122051145	2004	75702506
98613666	2125537942	2012	140251998
98613666	2136043266	1996	59702976
98613666	2142476513	1998	136710263
98613666	2143800705	2009	136710263
98613666	2145271992	1987	136710263
98613666	2146804077	2014	20257348
98613666	2153681452	2000	136710263
98613666	2153776282	2008	137670264
98613666	2157102533	2015	152760256
98613666	2157373620	2014	186282544
98613666	2159700225	1998	20257348
98613666	2161088556	1998	136710263
98613666	2161325709	1998	136710263
98613666	2165713434	1996	183233548
98613666	2174428414	2016	203465130
98613666	2269299589	2016	109387254
98613666	2279589457	2016	81851855
98613666	2312291074	2014	205878144
98613666	2412540739	2016	44425019
98613666	2423610925	1995	20257348
98613666	2464993195	2016	117186765
98613666	2474800115	2015	102860386
98613666	2502348838	2016	81851855
98613666	2515987409	2016	2738498342
98613666	2519389013	2016	2738498342
98613666	2521800772	2016	2738498342
98613666	2522836169	2016	64351449
98613666	2552309029	2016	2738498342
98613666	2555293117	2016	2738498342
98613666	2557257116	2016	2738498342
98613666	2557492514	2017	2738498342
98613666	2558638022	2015	2738498342
98613666	2560027530	2016	2738498342
98613666	2560319466	2016	2738498342
98613666	2582663022	2017	2738498342
98613666	2582767361	2017	2738498342
98613666	2584862832	2017	2738498342
98613666	2585959993	2017	2738498342
98613666	2602137026	2016	2738498342
98613666	2603146035	2016	2738498342
98613666	2607282555	2017	2738498342
98613666	2616931434	2017	201530359
98613666	2626602424	1999	128555845
98613666	2724974317	2017	165809374
98613666	2739505147	2017	2738498342
98613666	2739794855	2017	2738498342
98613666	2740500093	2017	2738498342
98613666	2741760203	2017	2738498342
98613666	2743696783	2017	2738498342
98613666	2754486196	2017	2738498342
98613666	2755108124	2010	193677276
98613666	2755969298	2017	28614077
98613666	2759080606	2017	4218381
98613666	2762587808	2017	2738498342
98613666	2765396362	2017	2738498342
98613666	2768319432	2018	87018847
98613666	2769232638	2017	165809374
98613666	2783718609	2018	2738498342
98613666	2789558302	2018	2738498342
98613666	2790448349	2018	2738498342
98613666	2791052326	2018	2738498342
98613666	2791942475	2018	111155417
98613666	2792481405	2018	2738498342
98613666	2793575346	2018	37672443
98613666	2794249401	2018	2738498342
98613666	2797024707	2017	2738498342
98613666	2797219218	2017	2738498342
98613666	2797278087	2018	126617069
98613666	2799598380	2017	2738498342
98613666	2799998894	2013	2738498342
98613666	2800219482	2017	2738498342
98613666	2800434113	2017	2738498342
98613666	2801021729	2018	165809374
98613666	2801700615	2017	2738498342
98613666	2802646612	2017	2738498342
98613666	2803067524	2017	2738498342
98613666	2804498028	2018	2738498342
98613666	2804669380	2018	2738498342
98613666	2807936349	2018	25293849
98613666	2808755097	2018	1879512
98613666	2855718499	2018	98026630
98613666	2873914914	2018	13479253
98613666	2883360326	2018	2738498342
98613666	2884074573	2018	13479253
98613666	2887885556	2018	113768434
98613666	2887901230	2018	2738498342
98613666	2887962535	2018	165809374
98613666	2891376724	2018	205878144
98613666	2897597313	2018	13479253
98613666	2901833430	2018	2738498342
98613666	2904612650	2018	2738498342
98613666	2906730780	2019	13479253
98613666	2934052627	2019	2738498342
98613666	2936628988	2019	2738498342
98613666	2033948048	1996	118082147
98613666	1521348153	1999	140491019
98613666	2013995305	2012	193677276
77559236	2560673755	2017	121830084
77559236	19265162	2002	44416711
77559236	989620710	2009	44416711
77559236	1503365824	1997	2764699167
77559236	1509534884	2014	25293849
77559236	1518406070	2008	25293849
77559236	1535778227	1996	127706618
77559236	1562463136	2008	25293849
77559236	1679136812	2011	18747983
77559236	1712334021	2012	44571845
77559236	1767488915	2014	25293849
77559236	1776003878	1983	59702976
77559236	1914477000	2012	121830084
77559236	1923517786	2015	44571845
77559236	1938412302	2010	121830084
77559236	1963641551	1977	80660208
77559236	1964589675	1994	28809945
77559236	1966357262	2008	121830084
77559236	1969492651	2011	127706618
77559236	1970927947	2008	127706618
77559236	1976358942	1999	193677276
77559236	1977386334	1999	193677276
77559236	1979095357	1990	190640482
77559236	1981736597	1996	15649984
77559236	1984726745	2013	132103761
77559236	1986683682	1987	103356783
77559236	1992038927	1993	173450624
77559236	1995107253	1989	139399906
77559236	1997849912	1987	103356783
77559236	1998273770	2006	127706618
77559236	2004036415	1996	32366842
77559236	2007747990	1984	3880285
77559236	2012083375	1988	100460328
77559236	2013337914	2012	32728137
77559236	2017178690	2014	127706618
77559236	2019053697	1985	190640482
77559236	2021440941	2012	103356783
77559236	2025909452	1983	190640482
77559236	2030036543	1980	193249117
77559236	2031177905	2003	173450624
77559236	2031742165	1996	190640482
77559236	2036300642	1999	193677276
77559236	2037307632	1975	126806126
77559236	2040622690	1975	126806126
77559236	2042764099	1994	15649984
77559236	2045481308	2002	127706618
77559236	2046292067	2009	20257348
77559236	2049241733	1989	139399906
77559236	2052157001	1998	173450624
77559236	2052284875	2006	127706618
77559236	2054051546	1996	190640482
77559236	2055628737	1983	15649984
77559236	2058894925	1976	137773608
77559236	2061829999	1989	3880285
77559236	2062447230	1980	3880285
77559236	2062715599	2001	173450624
77559236	2066263156	2010	118082147
77559236	2066718045	1988	103356783
77559236	2068641642	2014	71291874
77559236	2069921409	1981	35917800
77559236	2075148639	2006	20257348
77559236	2076417382	2009	193677276
77559236	2079411284	2012	193677276
77559236	2083705168	2011	202381698
77559236	2095724660	1985	15649984
77559236	2096231176	2013	190575794
77559236	2102971144	2012	103356783
77559236	2106434875	2002	20257348
77559236	2109184845	2012	103356783
77559236	2110556179	1988	173450624
77559236	2118361093	2015	44571845
77559236	2120585674	2008	74581665
77559236	2121100462	2015	67795522
77559236	2125089392	1973	35917800
77559236	2125310847	2011	118082147
77559236	2131139765	2016	174303711
77559236	2138656033	2013	44571845
77559236	2142695628	1984	20257348
77559236	2146517580	2012	25093289
77559236	2148260844	2012	103356783
77559236	2150252275	2012	103356783
77559236	2151070921	2008	74581665
77559236	2159616080	2009	193677276
77559236	2164946574	1978	20257348
77559236	2170011784	2005	20257348
77559236	2219191554	1990	59702976
77559236	2257017268	1974	127706618
77559236	2280212344	1989	127706618
77559236	2283788196	2008	25293849
77559236	2302429588	1994	127706618
77559236	2302453253	1993	127706618
77559236	2303160848	1984	127706618
77559236	2313133399	1970	91354186
77559236	2313435251	1974	91354186
77559236	2314084246	1993	91354186
77559236	2315150019	1985	67795522
77559236	2315909140	1974	91354186
77559236	2317610851	1988	67795522
77559236	2318648489	2000	67795522
77559236	2319115121	1982	67795522
77559236	2319840931	1977	91354186
77559236	2321544385	1985	127706618
77559236	2321703670	1973	65478581
77559236	2322112547	1974	91354186
77559236	2323801494	1985	127706618
77559236	2323945227	2013	96743589
77559236	2324867081	1998	67795522
77559236	2325624136	1997	91354186
77559236	2326282104	1979	91354186
77559236	2329563931	1997	91354186
77559236	2330455780	1986	91354186
77559236	2332016762	1980	91354186
77559236	2335224417	1989	91354186
77559236	2413485661	2016	25293849
77559236	2468648105	1995	2756273966
77559236	2470463153	2016	20257348
77559236	2516892503	2016	153317304
77559236	2530583284	2009	44416711
77559236	2589734264	1981	20257348
77559236	2611859499	2017	173450624
77559236	2745046515	2017	20257348
77559236	2745161103	2010	121830084
77559236	2752118607	2017	193677276
77559236	2768078701	2018	44571845
77559236	2770087505	2018	121830084
77559236	2900245373	2018	2596539584
77559236	2911238890	2019	202381698
77559236	2915780942	2019	173450624
77559236	2939853430	2019	20257348
77559236	2056716401	1968	173450624
155626607	2045042189	1983	3689565
155626607	5106563	1998	131791641
155626607	42120552	2007	33159018
155626607	43315413	1994	43790123
155626607	51533973	2006	25293849
155626607	91756504	1989	151589183
155626607	117140617	1999	11742566
155626607	204518014	2009	2756439329
155626607	260442682	1980	151098904
155626607	266006268	2005	25293849
155626607	962990780	1994	182211142
155626607	997386199	2006	25293849
155626607	1494301155	2014	186746772
155626607	1494466401	1979	140251998
155626607	1528001840	2006	133907260
155626607	1557405599	2009	55107261
155626607	1585212079	1992	38008053
155626607	1630572380	1977	140251998
155626607	1634139167	1987	140251998
155626607	1823293642	1984	139212996
155626607	1836647783	2004	67514239
155626607	1837550175	1983	139212996
155626607	1845946745	1977	139212996
155626607	1848268771	2002	67514239
155626607	1851588014	2013	2754812629
155626607	1855690301	1979	140889577
155626607	1883065082	1975	139212996
155626607	1898804136	1993	140889577
155626607	1949772378	2012	40391745
155626607	1964746538	2014	206830620
155626607	1966722861	1992	145085008
155626607	1967918311	2015	82077098
155626607	1973358872	1979	3689565
155626607	1973727886	1988	45421690
155626607	1973765576	1997	119599544
155626607	1975642687	1997	121535265
155626607	1976477213	2002	191044671
155626607	1977080235	1993	185234292
155626607	1982186804	1990	45421690
155626607	1982311835	1997	14544163
155626607	1982876373	2008	67514239
155626607	1982980567	2014	183320690
155626607	1983777320	1983	60362788
155626607	1985404204	1990	159739878
155626607	1986626541	2003	90029450
155626607	1989499170	2013	202381698
155626607	1991308580	2004	23349031
155626607	1991468158	2006	2849398
155626607	1996104669	1995	111163638
155626607	1996369311	1994	128018148
155626607	1996443022	1999	54485712
155626607	1998204684	1975	104830714
155626607	1998864651	1995	127437062
155626607	2003164187	2008	4455515
155626607	2011595683	2000	26699211
155626607	2012019881	1985	68211258
155626607	2012066933	2004	175775512
155626607	2012324519	2012	41066938
155626607	2014576832	1982	104375418
155626607	2025592181	2015	68157034
155626607	2028501564	1992	25293849
155626607	2031715378	1996	197748570
155626607	2032055146	2011	202381698
155626607	2033852098	2007	60865174
155626607	2040851066	2013	1010394304
155626607	2041155512	1997	14544163
155626607	2049470453	1991	186746772
155626607	2049860180	2002	127437062
155626607	2052369167	2003	205145379
155626607	2052846547	2013	183320690
155626607	2054108438	2011	87338489
155626607	2056220948	2007	205145379
155626607	2059264403	2000	207218074
155626607	2059315370	2010	67514239
155626607	2063051566	2008	41066938
155626607	2064479956	2003	205145379
155626607	2065447268	1985	163289574
155626607	2065878857	1987	176136234
155626607	2067623703	2010	197000376
155626607	2068126615	2008	5415759
155626607	2069131768	2007	74367812
155626607	2070911078	2004	44425019
155626607	2071500262	2003	65894173
155626607	2073362739	2011	182655450
155626607	2077237720	1986	45421690
155626607	2079187137	2006	151589183
155626607	2080672953	2003	140889577
155626607	2081894934	2006	125754415
155626607	2082004903	2006	44425019
155626607	2082837068	2011	205145379
155626607	2087874140	1991	111163638
155626607	2088873126	1979	60362788
155626607	2090365570	1992	61167191
155626607	2094138764	1990	122591147
155626607	2094593070	1987	3689565
155626607	2097536456	1981	139212996
155626607	2101405985	2008	78725770
155626607	2106812482	1987	151589183
155626607	2110150062	2013	55674637
155626607	2110397492	1984	140889577
155626607	2112234535	2015	59702976
155626607	2113286749	2009	28614077
155626607	2116446861	1986	140251998
155626607	2117061318	2004	87338489
155626607	2117091421	2010	161399637
155626607	2120858727	1998	140889577
155626607	2122836530	2010	10542796
155626607	2128367043	2004	127437062
155626607	2131021082	2007	67514239
155626607	2132681328	2002	161399637
155626607	2135156659	1994	159739878
155626607	2155386683	2014	114728194
155626607	2157727753	2001	11742566
155626607	2159482533	1983	140889577
155626607	2162072420	1984	140889577
155626607	2169405515	2007	87338489
155626607	2172099174	1999	87338489
155626607	2176163875	1998	140889577
155626607	2177954676	2015	2596117549
155626607	2183202225	1988	151439164
155626607	2184828012	1996	87338489
155626607	2190625562	2016	75480959
155626607	2193917570	2001	87338489
155626607	2212472323	1991	43790123
155626607	2238229309	1994	140889577
155626607	2263193833	2008	25293849
155626607	2286057204	2016	133907260
155626607	2312955949	2011	115964404
155626607	2321069022	1980	41859228
155626607	2324515708	1980	139212996
155626607	2341211414	2005	25293849
155626607	2409272377	2013	192289867
155626607	2415521372	1983	41859228
155626607	2425361996	1997	43790123
155626607	2465099040	1993	127437062
155626607	2466319619	2003	25293849
155626607	2526443833	2007	140889577
155626607	2547397444	2017	2764928002
155626607	2553961046	2017	76698325
155626607	2557321158	2017	2489428960
155626607	2570058729	2017	4455515
155626607	2595372742	1997	121535265
155626607	2595620111	1997	121535265
155626607	2601949611	2010	161399637
155626607	2614492535	1983	41859228
155626607	2616654849	2017	171513543
155626607	2622274851	1998	25293849
155626607	2624788811	2004	81394012
155626607	2625775093	1989	151589183
155626607	2654217000	2017	70174254
155626607	2679764545	2011	10652568
155626607	2734070887	2004	181568219
155626607	2745412995	2017	196734849
155626607	2753226463	2017	10623703
155626607	2762919957	2017	181568219
155626607	2780809440	2017	196734849
155626607	2793539413	2018	147774598
155626607	2796847349	2018	52732750
155626607	2807188129	2018	196734849
155626607	2887343504	2018	20935308
155626607	2914742694	1992	11742566
155626607	2915164905	2019	52732750
155626607	2928799098	1997	119599544
